Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Profit_Margin
CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,Corporate,United States,Houston,Texas,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5.00,0.20,9.07,2014,June,0.35
CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,Corporate,United States,Houston,Texas,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.31,6.00,0.20,7.19,2014,June,0.34
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.66,7.00,0.20,17.37,2014,December,0.10
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2.00,0.00,101.35,2014,December,0.28
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3.00,0.00,13.20,2014,December,0.21
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.38,3.00,0.20,51.15,2014,December,0.06
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1.00,0.00,0.20,2014,December,0.01
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Home Office,United States,Los Angeles,California,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1.00,0.00,5.52,2014,December,0.23
CA-2017-167003,5/23/2017,5/29/2017,Standard Class,VS-21820,Consumer,United States,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3.00,0.20,-6.42,2017,May,-0.04
CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.30,2.00,0.00,17.16,2016,November,0.46
CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,Corporate,United States,Springfield,Missouri,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2.00,0.00,39.34,2016,November,0.48
CA-2016-118969,10/2/2016,10/3/2016,First Class,LP-17095,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.79,6.00,0.70,-40.18,2016,October,-0.73
CA-2016-145240,9/6/2016,9/8/2016,First Class,BG-11740,Consumer,United States,Houston,Texas,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.78,1.00,0.20,0.81,2016,September,0.08
CA-2016-120873,10/27/2016,11/1/2016,Second Class,BW-11200,Consumer,United States,Hampton,Virginia,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1.00,0.00,75.65,2016,October,0.26
US-2017-111920,10/22/2017,10/26/2017,Standard Class,PS-18970,Home Office,United States,Tulsa,Oklahoma,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4.00,0.00,12.03,2017,October,0.33
US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.40,5.00,0.00,10.06,2016,September,0.47
US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.66,7.00,0.20,15.82,2016,September,0.33
CA-2016-101385,9/25/2016,10/1/2016,Standard Class,JW-16075,Consumer,United States,San Francisco,California,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4.00,0.00,6.96,2016,September,0.42
CA-2017-107167,6/10/2017,6/14/2017,Standard Class,ND-18460,Corporate,United States,Jacksonville,Florida,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8.00,0.20,84.22,2017,June,0.06
CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,Corporate,United States,Richmond,Indiana,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3.00,0.00,22.43,2014,February,0.36
CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,Corporate,United States,Richmond,Indiana,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4.00,0.00,6.91,2014,February,0.34
CA-2017-105445,2/20/2017,2/25/2017,Second Class,BP-11095,Corporate,United States,Louisville,Colorado,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.43,3.00,0.20,3.07,2017,February,0.33
CA-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,Consumer,United States,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7.00,0.00,16.04,2014,November,0.46
CA-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,Consumer,United States,New York City,New York,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6.00,0.00,24.12,2014,November,0.27
US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Home Office,United States,Rome,New York,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2.00,0.00,67.50,2017,July,0.25
US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Home Office,United States,Rome,New York,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.90,5.00,0.00,47.95,2017,July,0.48
US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,Home Office,United States,Rome,New York,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4.00,0.00,14.46,2017,July,0.37
CA-2017-152856,9/8/2017,9/10/2017,Second Class,RS-19765,Corporate,United States,Marion,Ohio,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.83,4.00,0.20,33.59,2017,September,0.29
CA-2016-134691,11/14/2016,11/18/2016,Standard Class,KC-16540,Consumer,United States,Houston,Texas,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.30,2.00,0.80,-3.90,2016,November,-1.70
CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Consumer,United States,New York City,New York,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.01,2.00,0.10,72.53,2016,November,0.18
CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Consumer,United States,New York City,New York,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3.00,0.00,10.51,2016,November,0.26
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Home Office,United States,Manteca,California,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3.00,0.20,13.76,2014,October,0.11
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Home Office,United States,Manteca,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2.00,0.00,7.49,2014,October,0.49
CA-2015-163104,3/19/2015,3/26/2015,Standard Class,MC-18130,Corporate,United States,Los Angeles,California,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2.00,0.00,5.86,2015,March,0.49
CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3.00,0.00,4.91,2017,July,0.31
CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.38,3.00,0.20,30.23,2017,July,0.35
CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3.00,0.00,6.20,2017,July,0.34
CA-2017-138464,7/8/2017,7/12/2017,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4.00,0.00,4.33,2017,July,0.33
CA-2015-104129,2/27/2015,3/2/2015,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2.00,0.00,1.06,2015,February,0.01
CA-2015-104129,2/27/2015,3/2/2015,Standard Class,ES-14080,Corporate,United States,Providence,Rhode Island,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7.00,0.30,-28.22,2015,February,-0.06
US-2017-132206,6/16/2017,6/21/2017,Standard Class,MK-17905,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.94,7.00,0.80,-8.90,2017,June,-1.50
CA-2017-113474,3/30/2017,3/31/2017,First Class,TM-21490,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,2.00,0.00,149.90,2017,March,0.46
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.61,9.00,0.30,-5.48,2015,July,-0.01
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2.00,0.20,16.70,2015,July,0.11
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.54,7.00,0.20,53.75,2015,July,0.10
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.93,2.00,0.80,-2.99,2015,July,-1.55
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.91,3.00,0.20,0.69,2015,July,0.10
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1.00,0.60,-2.13,2015,July,-0.28
CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.17,4.00,0.20,49.44,2015,July,0.08
US-2017-107636,4/30/2017,5/2/2017,First Class,NM-18520,Consumer,United States,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,2.00,0.00,2.82,2017,April,0.49
US-2014-165862,7/13/2014,7/17/2014,Standard Class,GK-14620,Corporate,United States,Los Angeles,California,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.22,3.00,0.20,4.39,2014,July,0.01
US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,Consumer,United States,San Francisco,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3.00,0.20,23.03,2014,December,0.10
US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,Consumer,United States,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3.00,0.00,5.78,2014,December,0.45
CA-2016-101448,2/27/2016,3/1/2016,Second Class,EB-13930,Consumer,United States,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3.00,0.00,28.41,2016,February,0.50
CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,Consumer,United States,Florence,South Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,4.00,0.00,14.20,2015,March,0.45
CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,Consumer,United States,Florence,South Carolina,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4.00,0.00,0.56,2015,March,0.02
US-2017-117331,10/21/2017,10/28/2017,Standard Class,ND-18370,Consumer,United States,Glendale,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.56,1.00,0.70,-6.56,2017,October,-0.77
CA-2014-127383,12/31/2014,1/5/2015,Standard Class,CM-11815,Corporate,United States,El Paso,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.57,2.00,0.20,17.97,2014,December,0.36
CA-2014-110219,5/5/2014,5/8/2014,First Class,EB-13870,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.87,3.00,0.30,-9.13,2014,May,-0.07
CA-2015-118871,12/4/2015,12/9/2015,Second Class,HM-14860,Corporate,United States,Los Angeles,California,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3.00,0.00,122.15,2015,December,0.45
CA-2015-118871,12/4/2015,12/9/2015,Second Class,HM-14860,Corporate,United States,Los Angeles,California,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.35,3.00,0.20,8.28,2015,December,0.08
CA-2015-118871,12/4/2015,12/9/2015,Second Class,HM-14860,Corporate,United States,Los Angeles,California,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.40,5.00,0.00,13.83,2015,December,0.38
CA-2017-129490,9/26/2017,9/30/2017,Standard Class,SJ-20125,Home Office,United States,Miramar,Florida,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.14,4.00,0.20,-57.63,2017,September,-0.14
CA-2014-101175,12/9/2014,12/14/2014,Standard Class,DM-12955,Corporate,United States,Mesa,Arizona,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.70,6.00,0.20,-1.26,2014,December,-0.01
US-2017-149510,12/3/2017,12/10/2017,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.22,3.00,0.20,4.52,2017,December,0.10
US-2017-149510,12/3/2017,12/10/2017,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.78,6.00,0.70,-21.11,2017,December,-0.73
US-2017-149510,12/3/2017,12/10/2017,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.45,4.00,0.20,8.86,2017,December,0.36
CA-2015-111990,11/8/2015,11/13/2015,Standard Class,DB-13660,Consumer,United States,Houston,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.48,6.00,0.80,-17.29,2015,November,-1.65
CA-2014-169460,4/19/2014,4/21/2014,Second Class,NF-18595,Home Office,United States,San Jose,California,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3.00,0.00,26.65,2014,April,0.35
US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3.00,0.00,8.07,2015,May,0.38
US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2.00,0.00,60.14,2015,May,0.47
CA-2017-126662,7/17/2017,7/21/2017,Standard Class,AB-10255,Home Office,United States,Los Angeles,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2.00,0.20,90.00,2017,July,0.19
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7.00,0.00,184.22,2016,December,0.28
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4.00,0.00,8.70,2016,December,0.26
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.90,5.00,0.00,3.61,2016,December,0.26
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,Home Office,United States,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2.00,0.00,6.72,2016,December,0.25
US-2014-121734,4/11/2014,4/16/2014,Standard Class,SE-20110,Consumer,United States,Lewiston,Idaho,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1.00,0.20,3.35,2014,April,0.35
CA-2015-110947,6/9/2015,6/15/2015,Standard Class,AG-10765,Home Office,United States,Hampton,Virginia,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,113.10,3.00,0.00,56.55,2015,June,0.50
US-2014-150126,7/27/2014,8/2/2014,Standard Class,AS-10045,Corporate,United States,New York City,New York,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,11.00,0.00,32.23,2014,July,0.49
CA-2015-164427,7/31/2015,8/6/2015,Standard Class,AR-10405,Corporate,United States,Hattiesburg,Mississippi,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.70,6.00,0.00,105.47,2015,July,0.44
CA-2016-120250,9/19/2016,9/22/2016,First Class,AP-10720,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.63,3.00,0.20,3.84,2016,September,0.15
CA-2016-121993,6/10/2016,6/12/2016,First Class,JB-16000,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.62,8.00,0.20,7.97,2016,June,0.34
US-2016-100405,8/26/2016,8/28/2016,Second Class,TS-21430,Corporate,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,8.26,2.00,0.00,3.80,2016,August,0.46
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Home Office,United States,Danville,California,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7.00,0.00,38.29,2017,November,0.50
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Home Office,United States,Danville,California,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,8.80,5.00,0.00,4.22,2017,November,0.48
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Home Office,United States,Danville,California,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.35,6.00,0.20,206.62,2017,November,0.35
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Home Office,United States,Danville,California,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",5.58,3.00,0.00,0.17,2017,November,0.03
US-2017-163790,11/2/2017,11/4/2017,Second Class,NL-18310,Home Office,United States,Danville,California,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,25.02,3.00,0.00,10.51,2017,November,0.42
